performance_id,student_id,subject_name,studytime,failures,absences,final_marks,gpa,university_name
1808,S0603,Physics,3,1,12,56,6.0,GSR University
1809,S0603,Environmental Science,3,1,12,86,9.0,GSR University
1810,S0604,Physics,4,0,6,86,9.0,GSR University
1811,S0604,Environmental Science,4,0,6,81,9.0,GSR University
1812,S0604,Chemistry,4,0,6,49,5.0,GSR University
1813,S0605,Physics,1,1,17,45,5.0,GSR University
1814,S0605,Chemistry,1,1,17,71,8.0,GSR University
1815,S0605,Mathematics,1,1,17,56,6.0,GSR University
1816,S0606,Mathematics,1,1,12,41,5.0,GSR University
1817,S0606,Environmental Science,1,1,12,38,4.0,GSR University
1818,S0606,Geography,1,1,12,53,6.0,GSR University
1819,S0607,Chemistry,3,2,24,65,7.0,GSR University
1820,S0607,Environmental Science,3,2,24,87,9.0,GSR University
1821,S0607,Mathematics,3,2,24,66,7.0,GSR University
1822,S0608,Mathematics,4,1,1,50,6.0,GSR University
1823,S0608,Geography,4,1,1,50,6.0,GSR University
1824,S0608,Physics,4,1,1,80,9.0,GSR University
1825,S0609,Chemistry,3,2,23,38,4.0,GSR University
1826,S0609,Geography,3,2,23,41,5.0,GSR University
1827,S0609,Environmental Science,3,2,23,60,7.0,GSR University
1828,S0610,Chemistry,4,2,16,62,7.0,GSR University
1829,S0610,Environmental Science,4,2,16,87,9.0,GSR University
1830,S0610,Geography,4,2,16,76,8.0,GSR University
1831,S0611,Geography,2,2,25,45,5.0,GSR University
1832,S0611,Physics,2,2,25,79,8.0,GSR University
1833,S0611,Chemistry,2,2,25,37,4.0,GSR University
1834,S0612,Environmental Science,2,2,16,88,9.0,GSR University
1835,S0612,Mathematics,2,2,16,64,7.0,GSR University
1836,S0612,Geography,2,2,16,54,6.0,GSR University
1837,S0613,Geography,1,0,9,90,10.0,GSR University
1838,S0613,Mathematics,1,0,9,75,8.0,GSR University
1839,S0613,Physics,1,0,9,88,9.0,GSR University
1840,S0614,Mathematics,1,1,15,84,9.0,GSR University
1841,S0614,Environmental Science,1,1,15,77,8.0,GSR University
1842,S0614,Physics,1,1,15,61,7.0,GSR University
1843,S0615,Mathematics,2,1,24,60,7.0,GSR University
1844,S0615,Geography,2,1,24,43,5.0,GSR University
1845,S0615,Physics,2,1,24,44,5.0,GSR University
1846,S0616,Environmental Science,4,2,27,70,8.0,GSR University
1847,S0616,Geography,4,2,27,58,6.0,GSR University
1848,S0616,Mathematics,4,2,27,88,9.0,GSR University
1849,S0617,Environmental Science,3,0,13,71,8.0,GSR University
1850,S0617,Geography,3,0,13,62,7.0,GSR University
1851,S0617,Mathematics,3,0,13,54,6.0,GSR University
1852,S0618,Physics,4,0,9,92,10.0,GSR University
1853,S0618,Mathematics,4,0,9,46,5.0,GSR University
1854,S0618,Environmental Science,4,0,9,56,6.0,GSR University
1855,S0619,Mathematics,1,1,13,67,7.0,GSR University
1856,S0619,Chemistry,1,1,13,79,8.0,GSR University
1857,S0619,Physics,1,1,13,70,8.0,GSR University
1858,S0620,Chemistry,2,2,22,38,4.0,GSR University
1859,S0620,Physics,2,2,22,55,6.0,GSR University
1860,S0620,Environmental Science,2,2,22,74,8.0,GSR University
1861,S0621,Chemistry,3,2,13,57,6.0,GSR University
1862,S0621,Mathematics,3,2,13,48,5.0,GSR University
1863,S0621,Physics,3,2,13,41,5.0,GSR University
1864,S0622,Geography,3,0,8,61,7.0,GSR University
1865,S0622,Mathematics,3,0,8,86,9.0,GSR University
1866,S0622,Physics,3,0,8,57,6.0,GSR University
1867,S0623,Chemistry,3,2,0,62,7.0,GSR University
1868,S0623,Physics,3,2,0,53,6.0,GSR University
1869,S0623,Environmental Science,3,2,0,80,9.0,GSR University
1870,S0624,Chemistry,3,0,26,63,7.0,GSR University
1871,S0624,Geography,3,0,26,40,5.0,GSR University
1872,S0624,Physics,3,0,26,59,6.0,GSR University
1873,S0625,Geography,2,0,4,89,9.0,GSR University
1874,S0625,Chemistry,2,0,4,35,4.0,GSR University
1875,S0625,Physics,2,0,4,54,6.0,GSR University
1876,S0626,Environmental Science,4,2,6,50,6.0,GSR University
1877,S0626,Geography,4,2,6,69,7.0,GSR University
1878,S0626,Chemistry,4,2,6,54,6.0,GSR University
1879,S0627,Chemistry,1,2,25,36,4.0,GSR University
1880,S0627,Environmental Science,1,2,25,63,7.0,GSR University
1881,S0627,Physics,1,2,25,54,6.0,GSR University
1882,S0628,Chemistry,1,2,0,61,7.0,GSR University
1883,S0628,Physics,1,2,0,78,8.0,GSR University
1884,S0628,Geography,1,2,0,46,5.0,GSR University
1885,S0629,Geography,4,0,6,72,8.0,GSR University
1886,S0629,Physics,4,0,6,61,7.0,GSR University
1887,S0629,Chemistry,4,0,6,79,8.0,GSR University
1888,S0630,Chemistry,1,0,21,79,8.0,GSR University
1889,S0630,Physics,1,0,21,56,6.0,GSR University
1890,S0630,Mathematics,1,0,21,77,8.0,GSR University
1891,S0631,Environmental Science,4,1,25,47,5.0,GSR University
1892,S0631,Physics,4,1,25,62,7.0,GSR University
1893,S0631,Geography,4,1,25,43,5.0,GSR University
1894,S0632,Chemistry,3,2,18,48,5.0,GSR University
1895,S0632,Physics,3,2,18,45,5.0,GSR University
1896,S0632,Geography,3,2,18,60,7.0,GSR University
1897,S0633,Physics,3,1,1,86,9.0,GSR University
1898,S0633,Environmental Science,3,1,1,72,8.0,GSR University
1899,S0633,Chemistry,3,1,1,83,9.0,GSR University
1900,S0634,Geography,1,2,7,90,10.0,GSR University
1901,S0634,Physics,1,2,7,41,5.0,GSR University
1902,S0634,Chemistry,1,2,7,45,5.0,GSR University
1903,S0635,Physics,4,0,11,77,8.0,GSR University
1904,S0635,Mathematics,4,0,11,85,9.0,GSR University
1905,S0635,Environmental Science,4,0,11,87,9.0,GSR University
1906,S0636,Environmental Science,1,0,12,91,10.0,GSR University
1907,S0636,Mathematics,1,0,12,86,9.0,GSR University
1908,S0636,Chemistry,1,0,12,88,9.0,GSR University
1909,S0637,Environmental Science,4,0,6,57,6.0,GSR University
1910,S0637,Physics,4,0,6,79,8.0,GSR University
1911,S0637,Geography,4,0,6,57,6.0,GSR University
1912,S0638,Mathematics,3,2,24,53,6.0,GSR University
1913,S0638,Environmental Science,3,2,24,67,7.0,GSR University
1914,S0638,Geography,3,2,24,70,8.0,GSR University
1915,S0639,Geography,3,1,27,86,9.0,GSR University
1916,S0639,Environmental Science,3,1,27,63,7.0,GSR University
1917,S0639,Chemistry,3,1,27,79,8.0,GSR University
1918,S0640,Geography,4,0,18,88,9.0,GSR University
1919,S0640,Physics,4,0,18,86,9.0,GSR University
1920,S0640,Environmental Science,4,0,18,92,10.0,GSR University
1921,S0641,Environmental Science,3,0,9,44,5.0,GSR University
1922,S0641,Mathematics,3,0,9,44,5.0,GSR University
1923,S0641,Geography,3,0,9,91,10.0,GSR University
1924,S0642,Chemistry,1,1,5,78,8.0,GSR University
1925,S0642,Geography,1,1,5,87,9.0,GSR University
1926,S0642,Physics,1,1,5,94,10.0,GSR University
1927,S0643,Geography,1,2,21,64,7.0,GSR University
1928,S0643,Mathematics,1,2,21,84,9.0,GSR University
1929,S0643,Physics,1,2,21,43,5.0,GSR University
1930,S0644,Physics,4,0,23,93,10.0,GSR University
1931,S0644,Geography,4,0,23,77,8.0,GSR University
1932,S0644,Chemistry,4,0,23,61,7.0,GSR University
1933,S0645,Chemistry,2,0,15,65,7.0,GSR University
1934,S0645,Physics,2,0,15,38,4.0,GSR University
1935,S0645,Environmental Science,2,0,15,71,8.0,GSR University
1936,S0646,Geography,4,1,25,56,6.0,GSR University
1937,S0646,Mathematics,4,1,25,45,5.0,GSR University
1938,S0646,Chemistry,4,1,25,36,4.0,GSR University
1939,S0647,Chemistry,2,1,25,35,4.0,GSR University
1940,S0647,Physics,2,1,25,92,10.0,GSR University
1941,S0647,Environmental Science,2,1,25,60,7.0,GSR University
1942,S0648,Mathematics,1,1,5,71,8.0,GSR University
1943,S0648,Physics,1,1,5,52,6.0,GSR University
1944,S0648,Chemistry,1,1,5,65,7.0,GSR University
1945,S0649,Mathematics,2,0,9,88,9.0,GSR University
1946,S0649,Environmental Science,2,0,9,64,7.0,GSR University
1947,S0649,Geography,2,0,9,61,7.0,GSR University
1948,S0650,Environmental Science,2,0,11,87,9.0,GSR University
1949,S0650,Chemistry,2,0,11,49,5.0,GSR University
1950,S0650,Mathematics,2,0,11,36,4.0,GSR University
1951,S0651,Psychology,1,1,17,92,10.0,GSR University
1952,S0651,English,1,1,17,67,7.0,GSR University
1953,S0651,Sociology,1,1,17,78,8.0,GSR University
1954,S0652,Economics,2,2,3,63,7.0,GSR University
1955,S0652,Psychology,2,2,3,58,6.0,GSR University
1956,S0652,English,2,2,3,56,6.0,GSR University
1957,S0653,History,3,1,9,50,6.0,GSR University
1958,S0653,Sociology,3,1,9,65,7.0,GSR University
1959,S0653,Political Science,3,1,9,48,5.0,GSR University
1960,S0654,Political Science,4,2,22,66,7.0,GSR University
1961,S0654,Sociology,4,2,22,39,4.0,GSR University
1962,S0654,Psychology,4,2,22,57,6.0,GSR University
1963,S0655,Psychology,1,2,9,93,10.0,GSR University
1964,S0655,English,1,2,9,81,9.0,GSR University
1965,S0655,Sociology,1,2,9,37,4.0,GSR University
1966,S0656,Psychology,4,0,14,63,7.0,GSR University
1967,S0656,English,4,0,14,53,6.0,GSR University
1968,S0656,History,4,0,14,37,4.0,GSR University
1969,S0657,Sociology,4,2,3,57,6.0,GSR University
1970,S0657,History,4,2,3,50,6.0,GSR University
1971,S0657,English,4,2,3,47,5.0,GSR University
1972,S0658,History,1,1,12,72,8.0,GSR University
1973,S0658,Economics,1,1,12,68,7.0,GSR University
1974,S0658,Sociology,1,1,12,75,8.0,GSR University
1975,S0659,Economics,1,0,11,90,10.0,GSR University
1976,S0659,Sociology,1,0,11,83,9.0,GSR University
1977,S0659,Psychology,1,0,11,59,6.0,GSR University
1978,S0660,Economics,1,0,27,77,8.0,GSR University
1979,S0660,Political Science,1,0,27,40,5.0,GSR University
1980,S0660,Psychology,1,0,27,81,9.0,GSR University
1981,S0661,Economics,1,1,29,94,10.0,GSR University
1982,S0661,English,1,1,29,91,10.0,GSR University
1983,S0661,Sociology,1,1,29,62,7.0,GSR University
1984,S0662,Political Science,3,2,8,68,7.0,GSR University
1985,S0662,Psychology,3,2,8,82,9.0,GSR University
1986,S0662,History,3,2,8,37,4.0,GSR University
1987,S0663,Political Science,2,2,29,88,9.0,GSR University
1988,S0663,History,2,2,29,52,6.0,GSR University
1989,S0663,Sociology,2,2,29,81,9.0,GSR University
1990,S0664,Psychology,2,2,12,81,9.0,GSR University
1991,S0664,Economics,2,2,12,91,10.0,GSR University
1992,S0664,English,2,2,12,89,9.0,GSR University
1993,S0665,Economics,3,2,20,85,9.0,GSR University
1994,S0665,Political Science,3,2,20,77,8.0,GSR University
1995,S0665,English,3,2,20,89,9.0,GSR University
1996,S0666,Economics,4,1,18,53,6.0,GSR University
1997,S0666,English,4,1,18,62,7.0,GSR University
1998,S0666,Psychology,4,1,18,93,10.0,GSR University
1999,S0667,Sociology,2,0,4,74,8.0,GSR University
2000,S0667,English,2,0,4,50,6.0,GSR University
2001,S0667,Psychology,2,0,4,72,8.0,GSR University
2002,S0668,Psychology,3,1,21,42,5.0,GSR University
2003,S0668,History,3,1,21,78,8.0,GSR University
2004,S0668,English,3,1,21,89,9.0,GSR University
2005,S0669,Political Science,1,1,7,57,6.0,GSR University
2006,S0669,History,1,1,7,85,9.0,GSR University
2007,S0669,Sociology,1,1,7,57,6.0,GSR University
2008,S0670,Psychology,3,1,12,55,6.0,GSR University
2009,S0670,English,3,1,12,91,10.0,GSR University
2010,S0670,Sociology,3,1,12,73,8.0,GSR University
2011,S0671,English,1,1,23,82,9.0,GSR University
2012,S0671,Sociology,1,1,23,54,6.0,GSR University
2013,S0671,Psychology,1,1,23,61,7.0,GSR University
2014,S0672,Sociology,1,0,12,83,9.0,GSR University
2015,S0672,Political Science,1,0,12,57,6.0,GSR University
2016,S0672,Economics,1,0,12,54,6.0,GSR University
2017,S0673,Sociology,1,0,27,75,8.0,GSR University
2018,S0673,Political Science,1,0,27,40,5.0,GSR University
2019,S0673,Psychology,1,0,27,45,5.0,GSR University
2020,S0674,Psychology,2,1,12,87,9.0,GSR University
2021,S0674,English,2,1,12,69,7.0,GSR University
2022,S0674,Economics,2,1,12,67,7.0,GSR University
2023,S0675,Sociology,4,0,19,70,8.0,GSR University
2024,S0675,English,4,0,19,59,6.0,GSR University
2025,S0675,History,4,0,19,79,8.0,GSR University
2026,S0676,Psychology,2,2,1,53,6.0,GSR University
2027,S0676,Sociology,2,2,1,59,6.0,GSR University
2028,S0676,Political Science,2,2,1,50,6.0,GSR University
2029,S0677,Psychology,1,0,9,68,7.0,GSR University
2030,S0677,Sociology,1,0,9,59,6.0,GSR University
2031,S0677,Economics,1,0,9,79,8.0,GSR University
2032,S0678,Economics,2,1,8,86,9.0,GSR University
2033,S0678,English,2,1,8,52,6.0,GSR University
2034,S0678,Sociology,2,1,8,94,10.0,GSR University
2035,S0679,Political Science,1,2,14,38,4.0,GSR University
2036,S0679,History,1,2,14,51,6.0,GSR University
2037,S0679,Economics,1,2,14,50,6.0,GSR University
2038,S0680,Economics,1,0,22,36,4.0,GSR University
2039,S0680,English,1,0,22,63,7.0,GSR University
2040,S0680,History,1,0,22,47,5.0,GSR University
2041,S0681,Economics,1,1,28,43,5.0,GSR University
2042,S0681,History,1,1,28,64,7.0,GSR University
2043,S0681,Psychology,1,1,28,87,9.0,GSR University
2044,S0682,Political Science,1,0,9,71,8.0,GSR University
2045,S0682,History,1,0,9,44,5.0,GSR University
2046,S0682,English,1,0,9,94,10.0,GSR University
2047,S0683,Economics,3,1,21,60,7.0,GSR University
2048,S0683,History,3,1,21,85,9.0,GSR University
2049,S0683,English,3,1,21,39,4.0,GSR University
2050,S0684,History,1,2,17,36,4.0,GSR University
2051,S0684,Psychology,1,2,17,59,6.0,GSR University
2052,S0684,English,1,2,17,47,5.0,GSR University
2053,S0685,English,4,1,22,45,5.0,GSR University
2054,S0685,Sociology,4,1,22,88,9.0,GSR University
2055,S0685,Psychology,4,1,22,54,6.0,GSR University
2056,S0686,History,2,2,27,78,8.0,GSR University
2057,S0686,Psychology,2,2,27,89,9.0,GSR University
2058,S0686,Economics,2,2,27,69,7.0,GSR University
2059,S0687,Psychology,1,2,5,81,9.0,GSR University
2060,S0687,History,1,2,5,88,9.0,GSR University
2061,S0687,Economics,1,2,5,74,8.0,GSR University
2062,S0688,History,2,2,9,44,5.0,GSR University
2063,S0688,Sociology,2,2,9,68,7.0,GSR University
2064,S0688,Political Science,2,2,9,70,8.0,GSR University
2065,S0689,Sociology,4,1,22,51,6.0,GSR University
2066,S0689,Political Science,4,1,22,80,9.0,GSR University
2067,S0689,English,4,1,22,58,6.0,GSR University
2068,S0690,English,3,2,29,48,5.0,GSR University
2069,S0690,Economics,3,2,29,85,9.0,GSR University
2070,S0690,Psychology,3,2,29,60,7.0,GSR University
2071,S0691,Psychology,4,2,29,41,5.0,GSR University
2072,S0691,English,4,2,29,43,5.0,GSR University
2073,S0691,History,4,2,29,79,8.0,GSR University
2074,S0692,Sociology,3,1,3,74,8.0,GSR University
2075,S0692,English,3,1,3,41,5.0,GSR University
2076,S0692,History,3,1,3,61,7.0,GSR University
2077,S0693,Psychology,4,1,6,87,9.0,GSR University
2078,S0693,History,4,1,6,67,7.0,GSR University
2079,S0693,Economics,4,1,6,84,9.0,GSR University
2080,S0694,Psychology,1,0,26,66,7.0,GSR University
2081,S0694,History,1,0,26,37,4.0,GSR University
2082,S0694,Economics,1,0,26,86,9.0,GSR University
2083,S0695,History,3,1,15,94,10.0,GSR University
2084,S0695,English,3,1,15,58,6.0,GSR University
2085,S0695,Sociology,3,1,15,86,9.0,GSR University
2086,S0696,English,2,1,13,89,9.0,GSR University
2087,S0696,Sociology,2,1,13,42,5.0,GSR University
2088,S0696,Economics,2,1,13,49,5.0,GSR University
2089,S0697,English,3,0,8,83,9.0,GSR University
2090,S0697,Political Science,3,0,8,47,5.0,GSR University
2091,S0697,Economics,3,0,8,35,4.0,GSR University
2092,S0698,Political Science,3,1,24,63,7.0,GSR University
2093,S0698,English,3,1,24,89,9.0,GSR University
2094,S0698,Sociology,3,1,24,65,7.0,GSR University
2095,S0699,Economics,2,1,7,59,6.0,GSR University
2096,S0699,Psychology,2,1,7,90,10.0,GSR University
2097,S0699,Sociology,2,1,7,64,7.0,GSR University
2098,S0700,Sociology,1,0,20,83,9.0,GSR University
2099,S0700,Psychology,1,0,20,77,8.0,GSR University
2100,S0700,History,1,0,20,51,6.0,GSR University
2101,S0701,Economics,2,0,6,39,4.0,GSR University
2102,S0701,Sociology,2,0,6,54,6.0,GSR University
2103,S0701,Psychology,2,0,6,50,6.0,GSR University
2104,S0702,Sociology,1,0,4,70,8.0,GSR University
2105,S0702,Political Science,1,0,4,56,6.0,GSR University
2106,S0702,Psychology,1,0,4,56,6.0,GSR University
2107,S0703,Sociology,3,0,5,67,7.0,GSR University
2108,S0703,Psychology,3,0,5,35,4.0,GSR University
2109,S0703,Economics,3,0,5,58,6.0,GSR University
2110,S0704,Psychology,1,1,26,76,8.0,GSR University
2111,S0704,History,1,1,26,75,8.0,GSR University
2112,S0704,English,1,1,26,89,9.0,GSR University
2113,S0705,Sociology,2,1,15,90,10.0,GSR University
2114,S0705,Political Science,2,1,15,52,6.0,GSR University
2115,S0705,English,2,1,15,88,9.0,GSR University
2116,S0706,Sociology,1,2,6,57,6.0,GSR University
2117,S0706,Economics,1,2,6,88,9.0,GSR University
2118,S0706,Political Science,1,2,6,85,9.0,GSR University
2119,S0707,English,2,1,3,40,5.0,GSR University
2120,S0707,Sociology,2,1,3,56,6.0,GSR University
2121,S0707,Economics,2,1,3,92,10.0,GSR University
2122,S0708,Psychology,2,0,19,48,5.0,GSR University
2123,S0708,Economics,2,0,19,43,5.0,GSR University
2124,S0708,Sociology,2,0,19,93,10.0,GSR University
2125,S0709,English,2,2,23,42,5.0,GSR University
2126,S0709,History,2,2,23,35,4.0,GSR University
2127,S0709,Economics,2,2,23,88,9.0,GSR University
2128,S0710,Psychology,4,2,6,64,7.0,GSR University
2129,S0710,History,4,2,6,63,7.0,GSR University
2130,S0710,Sociology,4,2,6,56,6.0,GSR University
2131,S0711,Sociology,2,0,18,64,7.0,GSR University
2132,S0711,Political Science,2,0,18,82,9.0,GSR University
2133,S0711,Economics,2,0,18,52,6.0,GSR University
2134,S0712,History,1,1,13,91,10.0,GSR University
2135,S0712,Economics,1,1,13,78,8.0,GSR University
2136,S0712,Psychology,1,1,13,68,7.0,GSR University
2137,S0713,Sociology,1,0,19,85,9.0,GSR University
2138,S0713,Political Science,1,0,19,35,4.0,GSR University
2139,S0713,English,1,0,19,61,7.0,GSR University
2140,S0714,Political Science,4,2,28,44,5.0,GSR University
2141,S0714,Psychology,4,2,28,77,8.0,GSR University
2142,S0714,English,4,2,28,51,6.0,GSR University
2143,S0715,English,3,2,11,79,8.0,GSR University
2144,S0715,Economics,3,2,11,38,4.0,GSR University
2145,S0715,History,3,2,11,48,5.0,GSR University
2146,S0716,Psychology,3,2,1,46,5.0,GSR University
2147,S0716,Political Science,3,2,1,40,5.0,GSR University
2148,S0716,Sociology,3,2,1,56,6.0,GSR University
2149,S0717,English,1,1,14,40,5.0,GSR University
2150,S0717,Sociology,1,1,14,79,8.0,GSR University
2151,S0717,Political Science,1,1,14,67,7.0,GSR University
2152,S0718,Economics,2,0,6,70,8.0,GSR University
2153,S0718,Psychology,2,0,6,79,8.0,GSR University
2154,S0718,English,2,0,6,89,9.0,GSR University
2155,S0719,Psychology,1,0,1,89,9.0,GSR University
2156,S0719,Economics,1,0,1,50,6.0,GSR University
2157,S0719,Political Science,1,0,1,48,5.0,GSR University
2158,S0720,Economics,3,2,2,57,6.0,GSR University
2159,S0720,Political Science,3,2,2,41,5.0,GSR University
2160,S0720,Sociology,3,2,2,37,4.0,GSR University
2161,S0721,Sociology,3,1,10,66,7.0,GSR University
2162,S0721,Political Science,3,1,10,40,5.0,GSR University
2163,S0721,History,3,1,10,73,8.0,GSR University
2164,S0722,Economics,2,1,29,44,5.0,GSR University
2165,S0722,Political Science,2,1,29,85,9.0,GSR University
2166,S0722,English,2,1,29,81,9.0,GSR University
2167,S0723,Psychology,4,0,14,80,9.0,GSR University
2168,S0723,History,4,0,14,93,10.0,GSR University
2169,S0723,English,4,0,14,84,9.0,GSR University
2170,S0724,Economics,3,1,6,60,7.0,GSR University
2171,S0724,Sociology,3,1,6,67,7.0,GSR University
2172,S0724,History,3,1,6,45,5.0,GSR University
2173,S0725,Sociology,1,2,20,67,7.0,GSR University
2174,S0725,Political Science,1,2,20,51,6.0,GSR University
2175,S0725,History,1,2,20,58,6.0,GSR University
2176,S0726,History,2,0,27,87,9.0,GSR University
2177,S0726,Political Science,2,0,27,84,9.0,GSR University
2178,S0726,Psychology,2,0,27,82,9.0,GSR University
2179,S0727,Sociology,2,2,20,44,5.0,GSR University
2180,S0727,Economics,2,2,20,79,8.0,GSR University
2181,S0727,English,2,2,20,51,6.0,GSR University
2182,S0728,Political Science,4,0,12,63,7.0,GSR University
2183,S0728,Sociology,4,0,12,65,7.0,GSR University
2184,S0728,Economics,4,0,12,38,4.0,GSR University
2185,S0729,History,4,2,10,49,5.0,GSR University
2186,S0729,Economics,4,2,10,62,7.0,GSR University
2187,S0729,Political Science,4,2,10,71,8.0,GSR University
2188,S0730,Political Science,2,1,24,66,7.0,GSR University
2189,S0730,Sociology,2,1,24,87,9.0,GSR University
2190,S0730,English,2,1,24,37,4.0,GSR University
2191,S0731,Political Science,2,2,16,37,4.0,GSR University
2192,S0731,History,2,2,16,77,8.0,GSR University
2193,S0731,Psychology,2,2,16,83,9.0,GSR University
2194,S0732,Political Science,3,0,21,35,4.0,GSR University
2195,S0732,History,3,0,21,83,9.0,GSR University
2196,S0732,English,3,0,21,59,6.0,GSR University
2197,S0733,Economics,4,1,7,48,5.0,GSR University
2198,S0733,English,4,1,7,77,8.0,GSR University
2199,S0733,Political Science,4,1,7,60,7.0,GSR University
2200,S0734,History,3,0,25,86,9.0,GSR University
2201,S0734,Economics,3,0,25,38,4.0,GSR University
2202,S0734,Political Science,3,0,25,60,7.0,GSR University
2203,S0735,Psychology,2,1,16,48,5.0,GSR University
2204,S0735,Political Science,2,1,16,58,6.0,GSR University
2205,S0735,English,2,1,16,68,7.0,GSR University
2206,S0736,Sociology,1,1,9,82,9.0,GSR University
2207,S0736,History,1,1,9,94,10.0,GSR University
2208,S0736,Economics,1,1,9,36,4.0,GSR University
2209,S0737,English,3,1,2,53,6.0,GSR University
2210,S0737,Political Science,3,1,2,68,7.0,GSR University
2211,S0737,Psychology,3,1,2,78,8.0,GSR University
2212,S0738,English,2,0,3,64,7.0,GSR University
2213,S0738,Psychology,2,0,3,87,9.0,GSR University
2214,S0738,Political Science,2,0,3,85,9.0,GSR University
2215,S0739,History,4,2,5,82,9.0,GSR University
2216,S0739,Economics,4,2,5,41,5.0,GSR University
2217,S0739,Psychology,4,2,5,93,10.0,GSR University
2218,S0740,History,3,2,25,37,4.0,GSR University
2219,S0740,Political Science,3,2,25,63,7.0,GSR University
2220,S0740,Sociology,3,2,25,40,5.0,GSR University
2221,S0741,Psychology,1,0,24,89,9.0,GSR University
2222,S0741,Economics,1,0,24,48,5.0,GSR University
2223,S0741,English,1,0,24,89,9.0,GSR University
2224,S0742,Sociology,4,1,11,51,6.0,GSR University
2225,S0742,Political Science,4,1,11,51,6.0,GSR University
2226,S0742,Psychology,4,1,11,37,4.0,GSR University
2227,S0743,Economics,3,0,11,55,6.0,GSR University
2228,S0743,Political Science,3,0,11,56,6.0,GSR University
2229,S0743,Psychology,3,0,11,91,10.0,GSR University
2230,S0744,Psychology,1,2,1,42,5.0,GSR University
2231,S0744,Political Science,1,2,1,85,9.0,GSR University
2232,S0744,Economics,1,2,1,45,5.0,GSR University
2233,S0745,Psychology,3,0,1,44,5.0,GSR University
2234,S0745,Economics,3,0,1,55,6.0,GSR University
2235,S0745,English,3,0,1,54,6.0,GSR University
2236,S0746,Political Science,2,0,13,78,8.0,GSR University
2237,S0746,Sociology,2,0,13,84,9.0,GSR University
2238,S0746,Psychology,2,0,13,64,7.0,GSR University
2239,S0747,Psychology,4,2,6,88,9.0,GSR University
2240,S0747,Political Science,4,2,6,78,8.0,GSR University
2241,S0747,Sociology,4,2,6,56,6.0,GSR University
2242,S0748,Psychology,3,1,25,58,6.0,GSR University
2243,S0748,Sociology,3,1,25,85,9.0,GSR University
2244,S0748,History,3,1,25,44,5.0,GSR University
2245,S0749,Psychology,2,0,24,62,7.0,GSR University
2246,S0749,Sociology,2,0,24,91,10.0,GSR University
2247,S0749,History,2,0,24,86,9.0,GSR University
2248,S0750,Psychology,2,2,9,76,8.0,GSR University
2249,S0750,Political Science,2,2,9,60,7.0,GSR University
2250,S0750,History,2,2,9,59,6.0,GSR University
2251,S0751,English,2,0,19,67,7.0,GSR University
2252,S0751,History,2,0,19,55,6.0,GSR University
2253,S0751,Sociology,2,0,19,36,4.0,GSR University
2254,S0752,Economics,1,0,1,88,9.0,GSR University
2255,S0752,English,1,0,1,52,6.0,GSR University
2256,S0752,History,1,0,1,80,9.0,GSR University
2257,S0753,English,4,0,29,83,9.0,GSR University
2258,S0753,Economics,4,0,29,45,5.0,GSR University
2259,S0753,Political Science,4,0,29,36,4.0,GSR University
2260,S0754,Political Science,4,0,14,52,6.0,GSR University
2261,S0754,Economics,4,0,14,71,8.0,GSR University
2262,S0754,History,4,0,14,64,7.0,GSR University
2263,S0755,Political Science,3,2,21,91,10.0,GSR University
2264,S0755,Economics,3,2,21,42,5.0,GSR University
2265,S0755,History,3,2,21,52,6.0,GSR University
2266,S0756,History,1,1,29,60,7.0,GSR University
2267,S0756,Sociology,1,1,29,74,8.0,GSR University
2268,S0756,English,1,1,29,93,10.0,GSR University
2269,S0757,Psychology,3,1,10,56,6.0,GSR University
2270,S0757,Political Science,3,1,10,46,5.0,GSR University
2271,S0757,English,3,1,10,36,4.0,GSR University
2272,S0758,History,3,1,25,47,5.0,GSR University
2273,S0758,Psychology,3,1,25,39,4.0,GSR University
2274,S0758,Political Science,3,1,25,45,5.0,GSR University
2275,S0759,English,1,0,20,41,5.0,GSR University
2276,S0759,Sociology,1,0,20,74,8.0,GSR University
2277,S0759,Psychology,1,0,20,62,7.0,GSR University
2278,S0760,Psychology,3,0,5,71,8.0,GSR University
2279,S0760,Economics,3,0,5,57,6.0,GSR University
2280,S0760,History,3,0,5,63,7.0,GSR University
2281,S0761,English,1,0,16,64,7.0,GSR University
2282,S0761,History,1,0,16,38,4.0,GSR University
2283,S0761,Sociology,1,0,16,74,8.0,GSR University
2284,S0762,Political Science,2,0,11,43,5.0,GSR University
2285,S0762,Psychology,2,0,11,46,5.0,GSR University
2286,S0762,Economics,2,0,11,39,4.0,GSR University
2287,S0763,Sociology,2,2,4,79,8.0,GSR University
2288,S0763,Psychology,2,2,4,82,9.0,GSR University
2289,S0763,Political Science,2,2,4,92,10.0,GSR University
2290,S0764,Sociology,2,1,3,71,8.0,GSR University
2291,S0764,History,2,1,3,85,9.0,GSR University
2292,S0764,Economics,2,1,3,44,5.0,GSR University
2293,S0765,Sociology,3,1,14,44,5.0,GSR University
2294,S0765,English,3,1,14,46,5.0,GSR University
2295,S0765,History,3,1,14,88,9.0,GSR University
2296,S0766,Psychology,2,0,22,43,5.0,GSR University
2297,S0766,Political Science,2,0,22,87,9.0,GSR University
2298,S0766,English,2,0,22,52,6.0,GSR University
2299,S0767,Sociology,2,2,24,79,8.0,GSR University
2300,S0767,Political Science,2,2,24,84,9.0,GSR University
